,npi,nppes_provider_city,Recipient_State,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,drug_name,Total_Amount_of_Payment_USDollars,Unnamed: 0,bene_count,total_claim_count,total_day_supply,total_drug_cost,claim_scaled_supply,RevPerPill,SMPerPill,ProfPerPill
12203,1356460547.0,OMAHA,NE,ELI LILLY AND COMPANY,TRADJENTA,10.29,8474006,0.0,27,840,7128.79,31.11111111111111,8.486654761904761,0.012249999999999999,8.474404761904761
12298,1356460547.0,OMAHA,NE,ELI LILLY AND COMPANY,HUMALOG,26.70000000000001,8473977,28.0,105,3979,43659.63,37.89523809523809,10.972513194269917,0.006710228700678565,10.965802965569239
12346,1356460547.0,OMAHA,NE,NOVO NORDISK INC,NOVOLOG,11.58,8473996,0.0,40,1473,10687.12,36.825,7.255342837746097,0.007861507128309572,7.247481330617788
12394,1356460547.0,OMAHA,NE,SANOFI AND GENZYME US COMPANIES,LANTUS,11.6,8473984,20.0,104,4053,34131.98,38.971153846153854,8.421411300271405,0.002862077473476437,8.418549222797928
12442,1356492060.0,VAN NUYS,CA,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,65.10000000000001,8483754,0.0,13,570,4737.46,43.846153846153854,8.311333333333334,0.11421052631578948,8.197122807017545
12443,1356492060.0,VAN NUYS,CA,ELI LILLY AND COMPANY,TRADJENTA,90.66,8483754,0.0,13,570,4737.46,43.846153846153854,8.311333333333334,0.15905263157894736,8.152280701754385
12738,1356492060.0,VAN NUYS,CA,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,32.90000000000001,8483726,0.0,11,330,2928.36,30.0,8.873818181818182,0.09969696969696974,8.774121212121212
12886,1356492060.0,VAN NUYS,CA,ELI LILLY AND COMPANY,HUMALOG,33.68,8483679,0.0,35,1618,17583.0,46.228571428571435,10.867119901112485,0.020815822002472187,10.846304079110013
13034,1356492060.0,VAN NUYS,CA,MERCK SHARP & DOHME CORPORATION,JANUVIA,111.84,8483690,28.0,179,6754,56356.19,37.73184357541899,8.34412052117264,0.016559076103050047,8.32756144506959
13182,1356492060.0,VAN NUYS,CA,NOVO NORDISK INC,LEVEMIR,34.68,8483696,11.0,70,2487,34189.46,35.52857142857143,13.747269802975472,0.013944511459589868,13.733325291515882
13330,1356499735.0,BALTIMORE,MD,"JANSSEN PHARMACEUTICALS, INC",INVOKANA,11.18,8486538,0.0,24,840,7491.73,35.0,8.91872619047619,0.01330952380952381,8.905416666666667
13402,1356499735.0,BALTIMORE,MD,"ABBVIE, INC.",SYNTHROID,29.71,8486567,18.0,81,5610,3301.89,69.25925925925925,0.588572192513369,0.00529590017825312,0.5832762923351159
13474,1356499735.0,BALTIMORE,MD,SANOFI AND GENZYME US COMPANIES,APIDRA,1835.51,8486512,17.0,57,2982,19778.44,52.31578947368421,6.632608987256874,0.6155298457411134,6.017079141515761
13546,1356509855.0,WEST NYACK,NY,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,48.36,8488922,0.0,20,1426,11552.17,71.3,8.10110098176718,0.03391304347826087,8.06718793828892
13588,1356509855.0,WEST NYACK,NY,MERCK SHARP & DOHME CORPORATION,JANUVIA,26.61,8488899,32.0,123,6992,57927.64,56.84552845528455,8.284845537757437,0.003805778032036613,8.2810397597254
13630,1356509855.0,WEST NYACK,NY,"AUXILIUM PHARMACEUTICALS, INC.",TESTIM,118.99,8488921,0.0,18,540,7952.74,30.0,14.727296296296297,0.22035185185185185,14.506944444444445
13672,1356509855.0,WEST NYACK,NY,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,89.17,8488914,0.0,12,360,3158.44,30.0,8.773444444444445,0.24769444444444444,8.52575
13714,1356509855.0,WEST NYACK,NY,ELI LILLY AND COMPANY,FORTEO,11.28,8488889,0.0,11,700,32538.57,63.63636363636363,46.48367142857143,0.016114285714285713,46.46755714285714
13756,1356509855.0,WEST NYACK,NY,ELI LILLY AND COMPANY,HUMALOG,11.78,8488893,18.0,61,3331,35582.54,54.60655737704918,10.682239567697389,0.0035364755328730108,10.678703092164517
13798,1356509855.0,WEST NYACK,NY,SANOFI AND GENZYME US COMPANIES,LANTUS,51.31,8488900,0.0,28,1415,9233.0,50.53571428571429,6.525088339222615,0.03626148409893993,6.4888268551236745
13840,1356509855.0,WEST NYACK,NY,"SANTARUS, INC",GLUMETZA,24.85,8488892,0.0,22,1290,18915.87,58.63636363636363,14.663465116279069,0.019263565891472868,14.644201550387596
13882,1356515217.0,ABILENE,TX,ELI LILLY AND COMPANY,FORTEO,15.31,8490092,15.0,115,3444,161138.95,29.94782608695652,46.78831300813008,0.00444541231126597,46.78386759581882
13932,1356515217.0,ABILENE,TX,"JANSSEN PHARMACEUTICALS, INC",INVOKANA,15.21,8490098,16.0,37,1350,11807.02,36.48648648648648,8.74594074074074,0.011266666666666668,8.734674074074075
13982,1356582845.0,NORTH PROVIDENCE,RI,ELI LILLY AND COMPANY,HUMALOG,114.38,8506476,0.0,19,620,6752.26,32.631578947368425,10.890741935483872,0.18448387096774194,10.70625806451613
14006,1366410698.0,KANSAS CITY,MO,SANOFI AND GENZYME US COMPANIES,LANTUS,5.96,8537495,21.0,87,3780,46411.62,43.44827586206897,12.27820634920635,0.0015767195767195767,12.27662962962963
14073,1366414468.0,PITTSBURGH,PA,"ABBVIE, INC.",ANDROGEL,34.760000000000005,8542996,18.0,84,3327,55326.74,39.607142857142854,16.62961827472197,0.01044785091674181,16.61917042380523
14168,1366414468.0,PITTSBURGH,PA,ELI LILLY AND COMPANY,HUMALOG,22.47,8543021,16.0,45,1641,14643.99,36.46666666666667,8.92382084095064,0.013692870201096892,8.910127970749542
14263,1366414468.0,PITTSBURGH,PA,NOVO NORDISK INC,LEVEMIR,15.69,8543032,0.0,20,1026,9595.98,51.3,9.35280701754386,0.015292397660818713,9.337514619883041
14358,1366414468.0,PITTSBURGH,PA,NOVO NORDISK INC,NOVOLOG,3.5,8543050,0.0,25,1196,11920.32,47.84,9.966822742474916,0.002926421404682274,9.963896321070234
14453,1366436222.0,WILMINGTON,NC,ELI LILLY AND COMPANY,HUMALOG,20.45,8578295,67.0,247,10471,124346.36,42.39271255060729,11.875308948524497,0.0019530130837551332,11.873355935440742
14561,1366436222.0,WILMINGTON,NC,ELI LILLY AND COMPANY,TRADJENTA,1512.43,8578345,12.0,44,1740,14190.1,39.54545454545455,8.155229885057471,0.869212643678161,7.2860172413793105
14669,1366436222.0,WILMINGTON,NC,NOVO NORDISK INC,LEVEMIR,13.55,8578309,0.0,27,990,8804.1,36.66666666666666,8.893030303030303,0.013686868686868688,8.879343434343435
14777,1366436222.0,WILMINGTON,NC,SANOFI AND GENZYME US COMPANIES,APIDRA,1170.0,8578260,0.0,13,390,4942.43,30.0,12.672897435897436,3.0,9.672897435897436
14885,1366436222.0,WILMINGTON,NC,"SANTARUS, INC",CYCLOSET,3840.82,8578280,0.0,21,1620,20453.68,77.14285714285714,12.625728395061728,2.3708765432098766,10.254851851851852
14993,1366440265.0,CYPRESS,TX,"ABBVIE, INC.",ANDROGEL,11.62,8585528,22.0,64,2440,49290.88,38.125,20.20118032786885,0.004762295081967213,20.196418032786884
15121,1366440265.0,CYPRESS,TX,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,19.64,8585632,32.0,106,4650,37066.83,43.867924528301884,7.971361290322581,0.004223655913978495,7.967137634408602
15249,1366440265.0,CYPRESS,TX,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,21.88,8585614,12.0,56,2640,21245.15,47.14285714285714,8.047405303030304,0.008287878787878787,8.039117424242425
15377,1366440265.0,CYPRESS,TX,DAIICHI SANKYO INC.,WELCHOL,31.660000000000004,8585640,29.0,87,5653,51758.1,64.97701149425288,9.155864142932955,0.005600566071112684,9.150263576861843
15505,1366440265.0,CYPRESS,TX,ELI LILLY AND COMPANY,FORTEO,3906.3599999999988,8585563,95.0,534,19300,873965.01,36.14232209737828,45.28316113989637,0.20240207253886003,45.08075906735751
15633,1366440265.0,CYPRESS,TX,ELI LILLY AND COMPANY,HUMALOG,22.97,8585571,14.0,25,1405,8951.78,56.2,6.371373665480427,0.016348754448398575,6.355024911032029
15761,1366440265.0,CYPRESS,TX,"GLAXOSMITHKLINE, LLC.",LOVAZA,131.38,8585597,31.0,88,6360,31789.97,72.27272727272727,4.998422955974843,0.020657232704402517,4.977765723270441
15889,1366440265.0,CYPRESS,TX,SANOFI AND GENZYME US COMPANIES,LANTUS,35.11,8585584,20.0,100,3777,33094.25,37.77,8.762046597828965,0.00929573735769129,8.752750860471274
16017,1366440265.0,CYPRESS,TX,"SANTARUS, INC",CYCLOSET,4200.0,8585546,0.0,22,1200,14569.73,54.54545454545455,12.141441666666667,3.5,8.641441666666667
16145,1366440265.0,CYPRESS,TX,"SANTARUS, INC",GLUMETZA,38.5,8585569,26.0,88,5743,102677.37,65.26136363636364,17.87869928608741,0.006703813337976667,17.871995472749433
16273,1366440265.0,CYPRESS,TX,WARNER CHILCOTT LLC,ATELVIA,1040.97,8585529,40.0,170,8042,38309.96,47.30588235294118,4.763735389206665,0.12944168117383736,4.6342937080328275
16401,1366440265.0,CYPRESS,TX,MERCK SHARP & DOHME CORPORATION,JANUVIA,102.97,8585581,66.0,260,14815,120930.12,56.980769230769226,8.162681066486668,0.006950388120148498,8.155730678366519
16529,1366440265.0,CYPRESS,TX,MERCK SHARP & DOHME CORPORATION,VYTORIN,8.25,8585638,30.0,146,7830,40537.29,53.630136986301366,5.177176245210728,0.001053639846743295,5.176122605363985
16657,1366476731.0,BRANSON,MO,MERCK SHARP & DOHME CORPORATION,JANUVIA,12.84,8629476,11.0,80,2574,22209.92,32.175,8.628562548562547,0.004988344988344988,8.623574203574202
16701,1366480386.0,DORAL,FL,MERCK SHARP & DOHME CORPORATION,JANUVIA,10.77,8633932,41.0,137,4393,37945.23,32.06569343065693,8.637657637150012,0.002451627589346688,8.635206009560665
16738,1366480386.0,DORAL,FL,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,41.29,8633953,0.0,18,660,5652.38,36.66666666666666,8.56421212121212,0.06256060606060605,8.501651515151515
16775,1366480949.0,VANCOUVER,WA,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,16.0,8634477,0.0,12,336,4392.42,28.0,13.072678571428572,0.047619047619047616,13.025059523809524
16885,1366498677.0,MERIDIAN,MS,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,14.74,8656074,16.0,47,1443,12226.42,30.70212765957447,8.472917532917533,0.010214830214830216,8.462702702702703
17059,1366498677.0,MERIDIAN,MS,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,114.15,8655938,0.0,21,628,8653.2,29.904761904761905,13.778980891719746,0.18176751592356688,13.597213375796178
17233,1366498677.0,MERIDIAN,MS,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,16.9,8656043,0.0,21,690,5690.77,32.857142857142854,8.24749275362319,0.024492753623188403,8.223
17407,1366498677.0,MERIDIAN,MS,DAIICHI SANKYO INC.,WELCHOL,14.33,8656085,0.0,21,750,3970.84,35.714285714285715,5.294453333333333,0.019106666666666668,5.275346666666667
17581,1366498677.0,MERIDIAN,MS,ELI LILLY AND COMPANY,HUMALOG,57.57,8655979,15.0,39,1318,12011.07,33.7948717948718,9.113103186646434,0.04367981790591806,9.069423368740516
17755,1366498677.0,MERIDIAN,MS,NOVO NORDISK INC,LEVEMIR,72.3,8656001,0.0,27,687,5774.94,25.444444444444446,8.406026200873361,0.10524017467248908,8.300786026200873
17929,1366498677.0,MERIDIAN,MS,SANOFI AND GENZYME US COMPANIES,LANTUS,58.46,8655997,44.0,185,5561,44333.31,30.05945945945946,7.972183060600611,0.01051249775220284,7.961670562848409
18103,1366521825.0,PALM SPRINGS,CA,ELI LILLY AND COMPANY,TRADJENTA,1337.5,8670871,0.0,21,630,5319.34,30.0,8.443396825396826,2.123015873015873,6.320380952380953
18149,1366521825.0,PALM SPRINGS,CA,SANOFI AND GENZYME US COMPANIES,LANTUS,25.0,8670852,0.0,21,1072,8487.92,51.047619047619044,7.917835820895522,0.02332089552238806,7.894514925373135
18195,1366521825.0,PALM SPRINGS,CA,MERCK SHARP & DOHME CORPORATION,JANUVIA,53.75,8670850,0.0,36,1680,13601.21,46.66666666666666,8.095958333333332,0.031994047619047616,8.063964285714285
18241,1366554578.0,CENTER VALLEY,PA,ELI LILLY AND COMPANY,FORTEO,99.6,8697961,0.0,28,996,43663.04,35.57142857142857,43.83839357429719,0.09999999999999999,43.73839357429719
18283,1366595035.0,OKLAHOMA CITY,OK,ELI LILLY AND COMPANY,HUMALOG,93.83,8712810,21.0,73,3151,32879.98,43.164383561643845,10.434776261504286,0.02977784830212631,10.40499841320216
18321,1366635807.0,GLEN ELLYN,IL,ELI LILLY AND COMPANY,HUMALOG,8.46,8723854,17.0,59,2498,29566.31,42.33898305084746,11.83599279423539,0.0033867093674939956,11.832606084867896
18355,1366635807.0,GLEN ELLYN,IL,ELI LILLY AND COMPANY,TRADJENTA,10.57,8723876,0.0,15,630,5296.45,42.0,8.407063492063491,0.016777777777777777,8.390285714285714
18389,1366647729.0,MERIDIAN,ID,ELI LILLY AND COMPANY,HUMALOG,157.96,8727570,0.0,18,1082,11737.83,60.111111111111114,10.848271719038816,0.14598890942698706,10.70228280961183
18409,1366647729.0,MERIDIAN,ID,SANOFI AND GENZYME US COMPANIES,LANTUS,12.5,8727573,0.0,24,825,9173.04,34.375,11.118836363636365,0.015151515151515152,11.10368484848485
18429,1376501494.0,ROCHESTER,NY,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,1549.58,8750050,0.0,44,1560,12980.92,35.45454545454545,8.321102564102564,0.9933205128205128,7.327782051282051
18485,1376501965.0,SAN ANTONIO,TX,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,39.22,8750559,16.0,48,3180,25125.55,66.25,7.9011163522012575,0.012333333333333333,7.888783018867924
18584,1376501965.0,SAN ANTONIO,TX,"ABBVIE, INC.",ANDROGEL,105.68,8750477,0.0,27,1170,16870.96,43.33333333333334,14.419623931623931,0.09032478632478633,14.329299145299146
18683,1376501965.0,SAN ANTONIO,TX,"ABBVIE, INC.",SYNTHROID,28.93,8750556,127.0,573,36397,24694.77,63.52006980802793,0.6784836662362282,0.0007948457290436025,0.6776888205071846
18782,1376501965.0,SAN ANTONIO,TX,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,31.3,8750481,0.0,20,630,8135.96,31.5,12.914222222222222,0.04968253968253968,12.864539682539682
18881,1376501965.0,SAN ANTONIO,TX,ELI LILLY AND COMPANY,FORTEO,14.64,8750497,0.0,15,640,28202.99,42.66666666666666,44.067171875,0.022875,44.044296875
18980,1376501965.0,SAN ANTONIO,TX,ELI LILLY AND COMPANY,HUMALOG,24.06,8750503,44.0,158,7937,107844.7,50.23417721518987,13.587589769434295,0.003031372054932594,13.584558397379363
19079,1376501965.0,SAN ANTONIO,TX,NOVO NORDISK INC,LEVEMIR,165.27000000000004,8750517,0.0,12,511,4830.4,42.583333333333336,9.452837573385517,0.32342465753424665,9.12941291585127
19178,1376501965.0,SAN ANTONIO,TX,"SANTARUS, INC",GLUMETZA,26.59,8750501,0.0,25,1290,19539.23,51.6,15.14668992248062,0.020612403100775195,15.126077519379844
19277,1376501965.0,SAN ANTONIO,TX,ANIMAS CORPORATION,INVOKANA,108.41,8750509,0.0,35,1530,12755.75,43.714285714285715,8.337091503267974,0.0708562091503268,8.266235294117648
19278,1376501965.0,SAN ANTONIO,TX,"LIFESCAN, INC.",INVOKANA,39.1,8750509,0.0,35,1530,12755.75,43.714285714285715,8.337091503267974,0.025555555555555557,8.311535947712418
19475,1376521484.0,ROCK ISLAND,IL,ANIMAS CORPORATION,INVOKANA,13.6,8782806,0.0,11,330,4362.08,30.0,13.218424242424243,0.041212121212121214,13.177212121212122
19476,1376521484.0,ROCK ISLAND,IL,"JANSSEN PHARMACEUTICALS, INC",INVOKANA,14.4,8782806,0.0,11,330,4362.08,30.0,13.218424242424243,0.04363636363636364,13.17478787878788
19739,1376521484.0,ROCK ISLAND,IL,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,1581.14,8782866,42.0,189,6762,56496.17,35.77777777777778,8.354949719018041,0.2338272700384502,8.121122448979591
19871,1376521484.0,ROCK ISLAND,IL,ELI LILLY AND COMPANY,HUMALOG,11.15,8782795,106.0,537,20205,229008.68,37.625698324022345,11.334257856966097,0.0005518436030685475,11.33370601336303
20003,1376525816.0,CHARLOTTE,NC,ELI LILLY AND COMPANY,FORTEO,13.43,8789844,0.0,15,596,26171.49,39.73333333333333,43.911895973154365,0.022533557046979864,43.88936241610739
20042,1376542811.0,LANCASTER,CA,"ABBVIE, INC.",ANDROGEL,45.94,8818782,33.0,82,3198,53302.93,39.0,16.667582864290182,0.014365228267667292,16.653217636022514
20153,1376542811.0,LANCASTER,CA,AMGEN INC.,PROLIA,74.33,8818866,23.0,39,1473,32830.36,37.769230769230774,22.288092328581126,0.050461642905634756,22.23763068567549
20264,1376542811.0,LANCASTER,CA,ELI LILLY AND COMPANY,FORTEO,4.41,8818806,23.0,185,5283,241756.7,28.556756756756755,45.761253075903845,0.0008347529812606474,45.76041832292258
20375,1376542811.0,LANCASTER,CA,ELI LILLY AND COMPANY,HUMALOG,24.5,8818815,12.0,35,1463,22477.55,41.8,15.364012303485987,0.01674641148325359,15.347265892002733
20486,1376542811.0,LANCASTER,CA,"JANSSEN PHARMACEUTICALS, INC",INVOKANA,11.4,8818826,46.0,152,4740,42482.76,31.184210526315788,8.96260759493671,0.0024050632911392406,8.960202531645571
20487,1376542811.0,LANCASTER,CA,"LIFESCAN, INC.",INVOKANA,153.45000000000005,8818826,46.0,152,4740,42482.76,31.184210526315788,8.96260759493671,0.032373417721519,8.93023417721519
20708,1376542811.0,LANCASTER,CA,MERCK SHARP & DOHME CORPORATION,JANUVIA,10.37,8818829,0.0,42,1664,13952.15,39.61904761904762,8.384705528846153,0.006231971153846153,8.378473557692306
20819,1376542811.0,LANCASTER,CA,NOVARTIS PHARMACEUTICALS CORPORATION,EXFORGE,61.40000000000001,8818802,0.0,19,1230,6598.07,64.73684210526315,5.364284552845528,0.04991869918699188,5.314365853658536
20930,1376542811.0,LANCASTER,CA,NOVO NORDISK INC,LEVEMIR,56.84,8818833,16.0,42,2418,21088.15,57.57142857142857,8.721319272125724,0.0235070306038048,8.69781224152192
21041,1376542811.0,LANCASTER,CA,WARNER CHILCOTT LLC,ATELVIA,17.89,8818784,32.0,140,4803,23662.97,34.30714285714286,4.926706225275869,0.003724755361232563,4.922981469914637
21152,1376547257.0,LA CROSSE,WI,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,1781.0,8826444,0.0,40,1142,15342.94,28.55,13.435148861646235,1.5595446584938704,11.875604203152365
21211,1376547257.0,LA CROSSE,WI,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,1785.11,8826482,0.0,36,1440,11940.43,40.0,8.291965277777779,1.239659722222222,7.052305555555557
21270,1376547257.0,LA CROSSE,WI,ELI LILLY AND COMPANY,HUMALOG,56.81,8826455,15.0,82,2535,29689.61,30.914634146341466,11.711877712031558,0.022410256410256412,11.689467455621301
21329,1376547257.0,LA CROSSE,WI,MERCK SHARP & DOHME CORPORATION,JANUVIA,851.43,8826461,17.0,107,3598,31361.7,33.62616822429907,8.716425792106726,0.2366397998888271,8.479785992217899
21388,1376553222.0,HATTIESBURG,MS,"ABBVIE, INC.",ANDROGEL,67.16,8834395,0.0,31,962,12581.8,31.032258064516128,13.078794178794178,0.06981288981288981,13.008981288981287
21509,1376553222.0,HATTIESBURG,MS,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,3073.88,8834401,0.0,13,384,4913.03,29.538461538461537,12.794348958333332,8.004895833333334,4.789453124999998
21630,1376553222.0,HATTIESBURG,MS,DAIICHI SANKYO INC.,WELCHOL,2689.42,8834502,0.0,27,1110,10438.86,41.111111111111114,9.404378378378379,2.422900900900901,6.981477477477478
21751,1376553222.0,HATTIESBURG,MS,ELI LILLY AND COMPANY,HUMALOG,16.35,8834428,43.0,176,6157,83569.08,34.98295454545455,13.573019327594608,0.002655514049049862,13.570363813545558
21872,1376553222.0,HATTIESBURG,MS,NOVO NORDISK INC,LEVEMIR,2620.4300000000007,8834447,17.0,84,2845,41161.24,33.86904761904762,14.46792267135325,0.9210650263620389,13.546857644991212
21993,1376553222.0,HATTIESBURG,MS,NOVO NORDISK INC,NOVOLOG,35.14,8834470,36.0,108,3986,41535.59,36.907407407407405,10.420368790767686,0.008815855494229804,10.411552935273455
22114,1376553222.0,HATTIESBURG,MS,SANOFI AND GENZYME US COMPANIES,LANTUS,102.62,8834445,35.0,165,6431,68813.81,38.97575757575758,10.700328098273985,0.015957082879800966,10.684371015394184
22235,1376572784.0,BEVERLY HILLS,CA,BRISTOL-MYERS SQUIBB COMPANY,BYETTA,7361.039999999999,8855039,0.0,30,954,11139.84,31.8,11.676981132075472,7.715974842767294,3.9610062893081777
22283,1376572784.0,BEVERLY HILLS,CA,SANOFI AND GENZYME US COMPANIES,LANTUS,5695.17,8855049,16.0,62,2377,14027.46,38.33870967741935,5.9013294068153135,2.3959486748001684,3.505380732015145
22331,1376572784.0,BEVERLY HILLS,CA,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,9341.73,8855038,0.0,34,1144,14603.55,33.64705882352941,12.765340909090908,8.165847902097902,4.599493006993006
22379,1376572784.0,BEVERLY HILLS,CA,ELI LILLY AND COMPANY,HUMALOG,18.42,8855045,11.0,55,2164,26962.37,39.345454545454544,12.459505545286506,0.008512014787430685,12.450993530499074
22427,1376572784.0,BEVERLY HILLS,CA,ELI LILLY AND COMPANY,TRADJENTA,21.01,8855070,0.0,20,578,4949.34,28.9,8.562871972318339,0.036349480968858136,8.52652249134948
22475,1376572784.0,BEVERLY HILLS,CA,NOVO NORDISK INC,NOVOLOG,113.96,8855059,13.0,30,1216,14254.99,40.53333333333333,11.722853618421052,0.0937171052631579,11.629136513157894
22523,1376580241.0,ROCKLIN,CA,ELI LILLY AND COMPANY,HUMALOG,18.91,8864102,18.0,64,2547,19606.71,39.796875,7.697962308598351,0.007424420887318414,7.690537887711033
22554,1376580241.0,ROCKLIN,CA,NOVO NORDISK INC,LEVEMIR,24.77,8864109,0.0,14,331,2898.36,23.642857142857146,8.756374622356496,0.07483383685800604,8.68154078549849
22585,1376582338.0,ROCKVILLE CENTRE,NY,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,27.06,8866513,13.0,27,2310,18431.27,85.55555555555556,7.978904761904762,0.011714285714285714,7.967190476190477
22586,1376582338.0,ROCKVILLE CENTRE,NY,ELI LILLY AND COMPANY,TRADJENTA,15.87,8866513,13.0,27,2310,18431.27,85.55555555555556,7.978904761904762,0.00687012987012987,7.9720346320346325
22651,1376582338.0,ROCKVILLE CENTRE,NY,SANOFI AND GENZYME US COMPANIES,LANTUS,69.12,8866495,16.0,40,2782,19888.88,69.55,7.149130122214235,0.024845434938892883,7.124284687275342
22684,1376582718.0,AUSTIN,TX,"ABBVIE, INC.",ANDROGEL,10.59,8867050,32.0,137,5820,97005.24,42.48175182481752,16.66756701030928,0.0018195876288659794,16.665747422680415
22816,1376582718.0,AUSTIN,TX,AMGEN INC.,PROLIA,25.83,8867144,17.0,27,2833,22410.0,104.92592592592592,7.910342393222732,0.00911754324038122,7.90122484998235
22948,1376582718.0,AUSTIN,TX,ANIMAS CORPORATION,INVOKANA,36.67,8867099,0.0,15,630,5320.55,42.0,8.44531746031746,0.058206349206349206,8.38711111111111
22949,1376582718.0,AUSTIN,TX,"JANSSEN PHARMACEUTICALS, INC",INVOKANA,7973.03,8867099,0.0,15,630,5320.55,42.0,8.44531746031746,12.655603174603174,-4.210285714285714
23212,1376582718.0,AUSTIN,TX,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,4030.21,8867161,21.0,83,3690,29580.02,44.45783132530121,8.016265582655826,1.0921978319783199,6.924067750677507
23213,1376582718.0,AUSTIN,TX,ELI LILLY AND COMPANY,TRADJENTA,32.74,8867161,21.0,83,3690,29580.02,44.45783132530121,8.016265582655826,0.008872628726287263,8.00739295392954
23476,1376582718.0,AUSTIN,TX,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,1808.21,8867058,18.0,76,3060,40939.02,40.26315789473684,13.378764705882352,0.5909183006535947,12.787846405228757
23608,1376582718.0,AUSTIN,TX,BRISTOL-MYERS SQUIBB COMPANY,BYETTA,10.88,8867059,13.0,49,1950,21601.58,39.795918367346935,11.077733333333335,0.00557948717948718,11.072153846153848
